2021-04-18 22:18:15.098 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$1bebe045] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:42:24.012 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2021-04-18 22:42:24.012 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2021-04-18 22:42:24.012 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2021-04-18 22:42:24.168 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2021-04-18 22:42:24.168 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2021-04-18 22:42:24.168 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-04-18 22:42:24.183 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1618756944168 with initial instances count: 1
2021-04-18 22:42:24.183 [main] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application KITCHEN-PROVIDER with eureka with status UP
2021-04-18 22:42:24.183 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1618756944183, current=UP, previous=STARTING]
2021-04-18 22:42:24.183 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-04-18 22:42:24.183 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046: registering service...
2021-04-18 22:42:24.199 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-18 22:42:24.215 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046 - registration status: 204
2021-04-18 22:42:24.246 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-04-18 22:42:24.418 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_1
2021-04-18 22:42:24.418 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_2
2021-04-18 22:42:24.418 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_3
2021-04-18 22:42:24.433 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: deleteOrderUsingGET_1
2021-04-18 22:42:24.480 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:24.480 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
2021-04-18 22:42:24.496 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8080 (http) with context path ''
2021-04-18 22:42:24.496 [main] INFO  o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8080
2021-04-18 22:42:24.496 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - Started KitchenProviderApplication in 9.829 seconds (JVM running for 10.322)
2021-04-18 22:42:29.492 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:34.490 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:39.500 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:44.499 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:49.493 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:54.487 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:42:59.496 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:43:04.494 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:43:09.489 [scheduling-1] INFO  cn.guet.kitchen.controller.OrderController - 我每隔5秒冒泡一次：
2021-04-18 22:43:15.406 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c4fe6232] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:15.640 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Fetching config from server at : http://localhost:8888
2021-04-18 22:43:17.769 [main] INFO  o.s.c.c.client.ConfigServicePropertySourceLocator - Connect Timeout Exception on Url - http://localhost:8888. Will be trying the next url if available
2021-04-18 22:43:17.769 [main] INFO  cn.guet.kitchen.KitchenProviderApplication - No active profile set, falling back to default profiles: default
2021-04-18 22:43:19.195 [main] INFO  o.springframework.cloud.context.scope.GenericScope - BeanFactory id=a1bbefef-47b5-3ee9-910d-f6568fcd23a6
2021-04-18 22:43:19.335 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration$$EnhancerBySpringCGLIB$$a8e45f35] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.366 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration$$EnhancerBySpringCGLIB$$4192276f] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.382 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.382 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@46fc522d' of type [org.springframework.security.oauth2.provider.expression.OAuth2MethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.398 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration$$EnhancerBySpringCGLIB$$6666ca21] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.413 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.429 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$c4fe6232] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-04-18 22:43:19.800 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
2021-04-18 22:43:19.810 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2021-04-18 22:43:19.826 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-04-18 22:43:19.826 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.21]
2021-04-18 22:43:19.842 [main] INFO  org.apache.catalina.core.AprLifecycleListener - Loaded APR based Apache Tomcat Native library [1.2.25] using APR version [1.7.0].
2021-04-18 22:43:19.842 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR capabilities: IPv6 [true], sendfile [true], accept filters [false], random [true].
2021-04-18 22:43:19.842 [main] INFO  org.apache.catalina.core.AprLifecycleListener - APR/OpenSSL configuration: useAprConnector [false], useOpenSSL [true]
2021-04-18 22:43:19.842 [main] INFO  org.apache.catalina.core.AprLifecycleListener - OpenSSL successfully initialized [OpenSSL 1.1.1g  21 Apr 2020]
2021-04-18 22:43:19.982 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-04-18 22:43:19.982 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 2213 ms
2021-04-18 22:43:20.139 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-04-18 22:43:20.154 [main] INFO  com.netflix.config.DynamicPropertyFactory - DynamicPropertyFactory is initialized with configuration sources: com.netflix.config.ConcurrentCompositeConfiguration@1cd2ff5b
2021-04-18 22:43:21.588 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver - Exposing 2 endpoint(s) beneath base path '/actuator'
2021-04-18 22:43:21.713 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [public org.springframework.http.ResponseEntity<springfox.documentation.spring.web.json.Json> springfox.documentation.swagger2.web.Swagger2Controller.getDocumentation(java.lang.String,javax.servlet.http.HttpServletRequest)]
2021-04-18 22:43:21.760 [main] INFO  com.netflix.config.sources.URLConfigurationSource - To enable URLs as dynamic configuration sources, define System property archaius.configurationSource.additionalUrls or make config.properties available on classpath.
2021-04-18 22:43:21.917 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-04-18 22:43:22.214 [main] INFO  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: ed843f85-365e-4b94-9f6a-8c0f826e61d5

2021-04-18 22:43:22.323 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@718f3088, org.springframework.security.web.context.SecurityContextPersistenceFilter@5310e451, org.springframework.security.web.header.HeaderWriterFilter@16fc5622, org.springframework.security.web.authentication.logout.LogoutFilter@1255de25, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@74830d73, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@714bffd5, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@11adab6d, org.springframework.security.web.session.SessionManagementFilter@5e8f0f98, org.springframework.security.web.access.ExceptionTranslationFilter@e706aa, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2e0652ab]
2021-04-18 22:43:22.433 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskScheduler - Initializing ExecutorService 'taskScheduler'
2021-04-18 22:43:22.698 [main] INFO  o.s.cloud.netflix.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2021-04-18 22:43:22.730 [main] INFO  com.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2021-04-18 22:43:22.871 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON encoding codec LegacyJacksonJson
2021-04-18 22:43:22.871 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using JSON decoding codec LegacyJacksonJson
2021-04-18 22:43:23.153 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML encoding codec XStreamXml
2021-04-18 22:43:23.153 [main] INFO  c.n.discovery.provider.DiscoveryJerseyProvider - Using XML decoding codec XStreamXml
2021-04-18 22:43:23.324 [main] INFO  c.n.d.shared.resolver.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Disable delta property : false
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Application is null : false
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Application version is -1: true
2021-04-18 22:43:23.387 [main] INFO  com.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2021-04-18 22:43:23.543 [main] INFO  com.netflix.discovery.DiscoveryClient - The response status is 200
2021-04-18 22:43:23.543 [main] INFO  com.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2021-04-18 22:43:23.543 [main] INFO  com.netflix.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2021-04-18 22:43:23.543 [main] INFO  com.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1618757003543 with initial instances count: 1
2021-04-18 22:43:23.559 [main] INFO  o.s.c.n.e.serviceregistry.EurekaServiceRegistry - Registering application KITCHEN-PROVIDER with eureka with status UP
2021-04-18 22:43:23.559 [main] INFO  com.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1618757003559, current=UP, previous=STARTING]
2021-04-18 22:43:23.559 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046: registering service...
2021-04-18 22:43:23.559 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-04-18 22:43:23.574 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-04-18 22:43:23.590 [DiscoveryClient-InstanceInfoReplicator-0] INFO  com.netflix.discovery.DiscoveryClient - DiscoveryClient_KITCHEN-PROVIDER/kitchen-8046 - registration status: 204
2021-04-18 22:43:23.606 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-04-18 22:43:23.762 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_1
2021-04-18 22:43:23.762 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: handleUsingGET_2
